,Importance
first_road_number_1003.0,7.741704425322938e-05
first_road_number_1402.0,7.720254991138016e-05
first_road_number_4289.0,7.678864980590842e-05
first_road_number_5203.0,7.675099310110044e-05
first_road_number_6045.0,7.673025058945753e-05
first_road_number_4500.0,7.661657944817003e-05
first_road_number_536.0,7.653545728124293e-05
first_road_number_4091.0,7.648538237768324e-05
first_road_number_514.0,7.630226701267251e-05
first_road_number_4031.0,7.589362013935378e-05
first_road_number_128.0,7.580646606042453e-05
first_road_number_5095.0,7.575448277743357e-05
first_road_number_649.0,7.567910266227026e-05
first_road_number_5026.0,7.537029891238614e-05
first_road_number_5010.0,7.520619176378447e-05
first_road_number_4098.0,7.498527580759103e-05
first_road_number_5268.0,7.489523253496568e-05
first_road_number_4116.0,7.482771614724495e-05
first_road_number_1011.0,7.435258047894677e-05
first_road_number_645.0,7.434310490829832e-05
first_road_number_305.0,7.425931130593037e-05
first_road_number_1042.0,7.391917097658122e-05
first_road_number_1253.0,7.381532573746585e-05
first_road_number_415.0,7.366088250824738e-05
first_road_number_1108.0,7.34340932996445e-05
first_road_number_109.0,7.339513813785606e-05
special_conditions_at_site_Mud,7.317930579436039e-05
first_road_number_6109.0,7.303576614454644e-05
first_road_number_316.0,7.302018367474438e-05
first_road_number_1150.0,7.280349990423074e-05
first_road_number_619.0,7.255775762826273e-05
first_road_number_519.0,7.25408840232553e-05
first_road_number_6388.0,7.252372401783574e-05
first_road_number_2026.0,7.242754316882988e-05
first_road_number_6136.0,7.225896563127847e-05
first_road_number_6009.0,7.157612624772546e-05
first_road_number_172.0,7.152119492217307e-05
first_road_number_103.0,7.139010042302532e-05
first_road_number_419.0,7.133224310950882e-05
first_road_number_2141.0,7.1285428259898e-05
first_road_number_5145.0,7.116304167870821e-05
first_road_number_106.0,7.113731164379685e-05
first_road_number_552.0,7.094868501784904e-05
first_road_number_642.0,7.093384990668056e-05
first_road_number_3094.0,7.083264628103813e-05
first_road_number_2163.0,7.057669297829069e-05
first_road_number_6101.0,7.054972404955483e-05
first_road_number_235.0,7.047335509070891e-05
first_road_number_562.0,7.029214659828407e-05
special_conditions_at_site_Road surface defective,7.013232280117132e-05
first_road_number_6265.0,6.950708878394578e-05
first_road_number_4200.0,6.933754149662433e-05
first_road_number_584.0,6.893559394227996e-05
first_road_number_463.0,6.863142717601315e-05
first_road_number_237.0,6.844896854848828e-05
first_road_number_1098.0,6.815148307122498e-05
first_road_number_273.0,6.794656307006866e-05
first_road_number_606.0,6.772038877219113e-05
first_road_number_334.0,6.747685042023497e-05
first_road_number_4074.0,6.702500794492619e-05
first_road_number_4103.0,6.685468968586532e-05
first_road_number_1188.0,6.664660460322134e-05
first_road_number_358.0,6.661094912814493e-05
first_road_number_275.0,6.633502257747999e-05
first_road_number_6130.0,6.590301848656502e-05
first_road_number_6030.0,6.589077404028446e-05
first_road_number_2210.0,6.555400821842686e-05
first_road_number_6168.0,6.522810271845383e-05
first_road_number_4127.0,6.504253688674596e-05
first_road_number_618.0,6.476054336300987e-05
first_road_number_2217.0,6.461945585150608e-05
first_road_number_191.0,6.457753111816856e-05
first_road_number_1156.0,6.454797502763233e-05
first_road_number_147.0,6.43617969489824e-05
first_road_number_436.0,6.398851914283042e-05
weather_conditions_Snowing + high winds,6.387232825136744e-05
first_road_number_6004.0,6.384884670430071e-05
first_road_number_511.0,6.37513733312258e-05
first_road_number_2022.0,6.357219500225032e-05
first_road_number_285.0,6.347306766083393e-05
first_road_number_3147.0,6.345694765347647e-05
first_road_number_3272.0,6.341280396803023e-05
first_road_number_532.0,6.335849690414274e-05
first_road_number_446.0,6.32637183757003e-05
first_road_number_1065.0,6.321845856867914e-05
first_road_number_1018.0,6.298150301859569e-05
first_road_number_4169.0,6.279445745982865e-05
first_road_number_1172.0,6.276870917748633e-05
hit_object_in_carriageway_Road works,6.274974529544592e-05
first_road_number_6078.0,6.272580904704215e-05
first_road_number_5103.0,6.258400827005617e-05
first_road_number_1426.0,6.223463359941745e-05
first_road_number_169.0,6.207850926009977e-05
first_road_number_6071.0,6.205339044662293e-05
vehicle_location_restricted_lane_Entering lay-by or hard shoulder,6.203324814280259e-05
propulsion_code_Electric diesel,6.195096551200244e-05
first_road_number_4087.0,6.188236020578529e-05
first_road_number_5028.0,6.148149862881721e-05
first_road_number_4696.0,6.137324999249513e-05
first_road_number_5136.0,6.133001422321024e-05
hit_object_off_carriageway_Bus stop or bus shelter,6.127313762451627e-05
first_road_number_4528.0,6.125297648516404e-05
towing_and_articulation_Caravan,6.116736187326439e-05
first_road_number_355.0,6.08582657605215e-05
first_road_number_211.0,6.0759123517599806e-05
vehicle_location_restricted_lane_Tram/Light rail track,6.060137220364939e-05
first_road_number_1068.0,6.042886238190119e-05
first_road_number_448.0,6.0332600648544605e-05
first_road_number_6159.0,6.031883940074881e-05
first_road_number_3420.0,6.020177278714559e-05
first_road_number_325.0,6.018894619667208e-05
first_road_number_5214.0,6.0117035183272075e-05
first_road_number_1008.0,6.0089748756611644e-05
first_road_number_1434.0,6.0049231721810855e-05
first_road_number_197.0,5.996299768489659e-05
first_road_number_3204.0,5.9938759302502954e-05
first_road_number_6033.0,5.9478216921362575e-05
first_road_number_3061.0,5.925966245915299e-05
first_road_number_269.0,5.893985893006694e-05
first_road_number_1249.0,5.8920792372239916e-05
first_road_number_243.0,5.888077259407938e-05
first_road_number_4149.0,5.887536238364464e-05
first_road_number_1088.0,5.8838182786126073e-05
first_road_number_4167.0,5.870031481044346e-05
first_road_number_6104.0,5.866869524189903e-05
first_road_number_2043.0,5.8383258133450135e-05
first_road_number_6157.0,5.8364497566164e-05
first_road_number_3100.0,5.828051388524441e-05
first_road_number_3400.0,5.7874229387891543e-05
first_road_number_3121.0,5.7822451309229364e-05
first_road_number_216.0,5.772465622491361e-05
first_road_number_223.0,5.760935022635618e-05
first_road_number_4146.0,5.750865233482605e-05
first_road_number_1113.0,5.750393606753712e-05
first_road_number_117.0,5.735023101282553e-05
first_road_number_6514.0,5.701853830920032e-05
first_road_number_4440.0,5.692508548181171e-05
first_road_number_697.0,5.671398658620922e-05
first_road_number_4206.0,5.6697428506020295e-05
first_road_number_238.0,5.6666583600732874e-05
first_road_number_4128.0,5.666300270595977e-05
first_road_number_2010.0,5.66230434950184e-05
first_road_number_695.0,5.6499838450741035e-05
first_road_number_3020.0,5.646660986040392e-05
first_road_number_1275.0,5.64338119541937e-05
first_road_number_575.0,5.637798515761002e-05
first_road_number_271.0,5.626823949155643e-05
first_road_number_1398.0,5.623767625918484e-05
first_road_number_6121.0,5.6178368904452636e-05
first_road_number_491.0,5.6138929684564274e-05
first_road_number_518.0,5.6005177381580077e-05
first_road_number_1174.0,5.5988499960546304e-05
first_road_number_608.0,5.597500933499649e-05
first_road_number_455.0,5.5902514652787076e-05
first_road_number_1237.0,5.5596447733416525e-05
first_road_number_374.0,5.541685628064709e-05
first_road_number_6280.0,5.5403225032788286e-05
first_road_number_561.0,5.526410125500238e-05
first_road_number_4177.0,5.522913000613144e-05
first_road_number_225.0,5.522100250692797e-05
first_road_number_343.0,5.5182726514867195e-05
first_road_number_4203.0,5.4965365322491516e-05
first_road_number_5266.0,5.486286646967363e-05
first_road_number_6195.0,5.4785750234212636e-05
first_road_number_67.0,5.449378449685127e-05
first_road_number_1214.0,5.437235749737628e-05
first_road_number_4600.0,5.413204466676668e-05
first_road_number_412.0,5.405241358372303e-05
first_road_number_161.0,5.3580539594864815e-05
first_road_number_1256.0,5.338212342079573e-05
first_road_number_601.0,5.3299623247235395e-05
first_road_number_2047.0,5.3272734583218656e-05
first_road_number_190.0,5.322678404904559e-05
first_road_number_268.0,5.306678991721729e-05
first_road_number_5366.0,5.297900527233163e-05
first_road_number_582.0,5.294090483405093e-05
first_road_number_347.0,5.293873069995398e-05
first_road_number_4217.0,5.2887727547446026e-05
first_road_number_556.0,5.283327038284816e-05
first_road_number_5117.0,5.271524207711607e-05
first_road_number_5089.0,5.2676070757788695e-05
first_road_number_432.0,5.2641560301585e-05
first_road_number_4142.0,5.252211727456864e-05
first_road_number_5217.0,5.2437109598554725e-05
first_road_number_525.0,5.236043635739571e-05
first_road_number_2219.0,5.2360216006503984e-05
first_road_number_179.0,5.2123784206633e-05
first_road_number_1153.0,5.2021482338248e-05
first_road_number_6178.0,5.19288024492067e-05
first_road_number_4174.0,5.184418515177157e-05
first_road_number_363.0,5.183622587041771e-05
first_road_number_4109.0,5.1675636320676024e-05
first_road_number_598.0,5.1350691066558173e-05
first_road_number_1058.0,5.103815971567469e-05
first_road_number_6010.0,5.10160991128275e-05
first_road_number_5036.0,5.074487619939244e-05
first_road_number_1230.0,5.0708246551984466e-05
first_road_number_1168.0,5.06894041793073e-05
first_road_number_3060.0,5.051179115996585e-05
first_road_number_661.0,5.04712118102565e-05
first_road_number_349.0,5.046923449290941e-05
first_road_number_3354.0,5.040861929222843e-05
first_road_number_679.0,5.024593946674282e-05
road_surface_conditions_Flood over 3cm. deep,5.004848901296392e-05
first_road_number_6123.0,4.998481348292997e-05
first_road_number_4117.0,4.997654246853594e-05
first_road_number_357.0,4.9834278695727565e-05
first_road_number_513.0,4.947936681525656e-05
first_road_number_620.0,4.918735354209562e-05
first_road_number_6087.0,4.913002092400665e-05
first_road_number_3334.0,4.9087571326886414e-05
first_road_number_4465.0,4.904922664976482e-05
first_road_number_3093.0,4.894778737106246e-05
first_road_number_6108.0,4.877014800432031e-05
first_road_number_4300.0,4.876764624209607e-05
first_road_number_3130.0,4.874630104612725e-05
first_road_number_1203.0,4.873363414076065e-05
first_road_number_401.0,4.8555035388715916e-05
first_road_number_369.0,4.829740560685779e-05
first_road_number_137.0,4.8280883704590975e-05
first_road_number_551.0,4.811460817270874e-05
first_road_number_6191.0,4.797374542726978e-05
first_road_number_678.0,4.787337041013856e-05
first_road_number_194.0,4.785087558835106e-05
first_road_number_2005.0,4.77849280880388e-05
first_road_number_5049.0,4.773349031736022e-05
first_road_number_425.0,4.7666510722017765e-05
first_road_number_5199.0,4.753418205606609e-05
first_road_number_4137.0,4.747752464268324e-05
first_road_number_111.0,4.746629806010966e-05
first_road_number_691.0,4.729107335444392e-05
first_road_number_589.0,4.728105268784713e-05
first_road_number_6110.0,4.723916249018494e-05
first_road_number_5056.0,4.7175031400245815e-05
first_road_number_1200.0,4.7163468239146447e-05
first_road_number_2066.0,4.703202660206337e-05
first_road_number_3390.0,4.7028707796909344e-05
first_road_number_157.0,4.700623628735756e-05
first_road_number_502.0,4.6901190348581444e-05
first_road_number_278.0,4.642777811403e-05
first_road_number_3058.0,4.6219349661281557e-05
first_road_number_100.0,4.620554461000225e-05
first_road_number_6002.0,4.611265067550288e-05
first_road_number_6181.0,4.6052812060776986e-05
first_road_number_113.0,4.600139891665235e-05
first_road_number_6145.0,4.5770573041009633e-05
first_road_number_407.0,4.576816447319564e-05
first_road_number_1175.0,4.549852764484764e-05
first_road_number_487.0,4.531606071345648e-05
first_road_number_3055.0,4.5247084169702874e-05
first_road_number_6086.0,4.5171241143604195e-05
first_road_number_246.0,4.497105050603574e-05
first_road_number_3067.0,4.491672824139544e-05
first_road_number_2100.0,4.49012469617662e-05
first_road_number_531.0,4.489115151390318e-05
first_road_number_300.0,4.465234670426337e-05
first_road_number_4312.0,4.4553252190800495e-05
first_road_number_4158.0,4.408701525777075e-05
first_road_number_5074.0,4.404465421889654e-05
first_road_number_4632.0,4.380882129780265e-05
first_road_number_1035.0,4.379859589449462e-05
first_road_number_133.0,4.372170030477641e-05
first_road_number_1248.0,4.3720523875248386e-05
skidding_and_overturning_Jackknifed,4.37073766786792e-05
first_road_number_1166.0,4.3662874350286146e-05
first_road_number_6068.0,4.360888766686788e-05
first_road_number_4037.0,4.335197155173977e-05
first_road_number_1283.0,4.331840329432382e-05
first_road_number_4534.0,4.331589432336682e-05
vehicle_type_Goods vehicle - unknown weight,4.317465329788374e-05
first_road_number_4515.0,4.312215295534276e-05
first_road_number_4136.0,4.311884801554074e-05
first_road_number_5132.0,4.293207115154361e-05
first_road_number_693.0,4.292501685674283e-05
first_road_number_1380.0,4.2843771998929115e-05
first_road_number_4154.0,4.281898550803914e-05
first_road_number_1451.0,4.2723425049879914e-05
age_band_of_driver_11 - 15,4.260068204620759e-05
first_road_number_1033.0,4.257453972017316e-05
first_road_number_4464.0,4.251128688015087e-05
first_road_number_510.0,4.243327608528161e-05
first_road_number_1192.0,4.22644248362089e-05
first_road_number_1173.0,4.215949660960716e-05
first_road_number_114.0,4.1962455623041156e-05
first_road_number_142.0,4.1922439697640564e-05
first_road_number_3056.0,4.1655804190675396e-05
first_road_number_625.0,4.159006750306443e-05
first_road_number_5178.0,4.14723048814966e-05
first_road_number_6428.0,4.138597128472831e-05
first_road_number_6017.0,4.1339448662947986e-05
first_road_number_6052.0,4.131988045822124e-05
first_road_number_4210.0,4.122432047929867e-05
first_road_number_3000.0,4.1145792654148834e-05
first_road_number_698.0,4.096628290379906e-05
first_road_number_6107.0,4.087221580124504e-05
first_road_number_6273.0,4.0855114881387885e-05
first_road_number_1309.0,4.08289923933543e-05
first_road_number_6023.0,4.077078484938634e-05
first_road_number_2070.0,4.0662039346025534e-05
first_road_number_555.0,4.062118699077197e-05
first_road_number_1270.0,4.0619936637545076e-05
first_road_number_1031.0,4.0411568298362094e-05
first_road_number_3218.0,4.028416923056175e-05
first_road_number_4035.0,4.025484190814782e-05
first_road_number_3214.0,4.025199345170873e-05
first_road_number_1149.0,4.016100636638724e-05
first_road_number_4184.0,4.014438750777023e-05
first_road_number_4034.0,4.007376378466954e-05
first_road_number_3107.0,4.0059530372093504e-05
first_road_number_2052.0,3.997336597630824e-05
first_road_number_1060.0,3.992854267697602e-05
first_road_number_3330.0,3.978927040962173e-05
first_road_number_311.0,3.975293772050354e-05
first_road_number_1224.0,3.9737329076462175e-05
first_road_number_5460.0,3.9681288385053456e-05
first_road_number_559.0,3.949159063963582e-05
first_road_number_688.0,3.9425045877878275e-05
first_road_number_6242.0,3.942306988117725e-05
first_road_number_5139.0,3.9410183262282205e-05
first_road_number_596.0,3.934722535885444e-05
first_road_number_4090.0,3.93023714890614e-05
first_road_number_652.0,3.9274668807266076e-05
first_road_number_6038.0,3.919964875689203e-05
first_road_number_2045.0,3.919698597059407e-05
first_road_number_341.0,3.9080460769085916e-05
first_road_number_2032.0,3.899312145860879e-05
first_road_number_168.0,3.893962430125905e-05
first_road_number_5404.0,3.892873110838792e-05
first_road_number_3063.0,3.876408814223264e-05
first_road_number_3213.0,3.870343791374583e-05
first_road_number_2004.0,3.8527593392394655e-05
first_road_number_192.0,3.852361040460345e-05
first_road_number_2187.0,3.841566729039722e-05
first_road_number_1041.0,3.840523828130794e-05
first_road_number_6226.0,3.838328147525393e-05
special_conditions_at_site_Auto signal part defective,3.836902853728752e-05
first_road_number_586.0,3.8368701509964175e-05
first_road_number_427.0,3.83291163907629e-05
first_road_number_6532.0,3.8319592609461276e-05
first_road_number_5201.0,3.829717602093204e-05
first_road_number_1206.0,3.8161672076517996e-05
first_road_number_332.0,3.7822794732080503e-05
first_road_number_5238.0,3.777258929804313e-05
first_road_number_291.0,3.7482565998389194e-05
first_road_number_4373.0,3.7409244382897986e-05
first_road_number_624.0,3.7382996260268464e-05
first_road_number_1102.0,3.736279368294961e-05
first_road_number_302.0,3.733833403938015e-05
first_road_number_5269.0,3.7303971466634836e-05
first_road_number_2139.0,3.729215523603926e-05
first_road_number_6309.0,3.724860069563162e-05
first_road_number_1220.0,3.7168938141071975e-05
first_road_number_3005.0,3.714583775206583e-05
first_road_number_1023.0,3.713567146318361e-05
first_road_number_378.0,3.700029167065906e-05
propulsion_code_Gas,3.6795889151213034e-05
first_road_number_3021.0,3.669665620045382e-05
first_road_number_3211.0,3.6679165757821076e-05
first_road_number_4110.0,3.6675414557201e-05
first_road_number_4189.0,3.665006846433618e-05
first_road_number_6167.0,3.6617945729563474e-05
first_road_number_6097.0,3.660496472670812e-05
first_road_number_1231.0,3.64845721072334e-05
first_road_number_1139.0,3.636808705087023e-05
first_road_number_6070.0,3.6339964328934636e-05
first_road_number_381.0,3.62959389586307e-05
first_road_number_1133.0,3.619384077070265e-05
first_road_number_196.0,3.618570005089522e-05
first_road_number_125.0,3.6085320231924756e-05
first_road_number_1201.0,3.60755325864102e-05
first_road_number_1340.0,3.584684197422772e-05
first_road_number_3216.0,3.583702846080038e-05
first_road_number_6154.0,3.5831184743717655e-05
first_road_number_4066.0,3.5755544384356454e-05
first_road_number_483.0,3.5749065406206336e-05
first_road_number_249.0,3.572289361538435e-05
first_road_number_1305.0,3.5613227113905556e-05
first_road_number_258.0,3.5462417266500656e-05
first_road_number_2145.0,3.536176546673388e-05
first_road_number_4057.0,3.530665013812531e-05
first_road_number_6006.0,3.5260055431807817e-05
first_road_number_2148.0,3.523631253336154e-05
first_road_number_184.0,3.515466913862268e-05
first_road_number_162.0,3.5139935483018574e-05
first_road_number_6011.0,3.5131767886547764e-05
first_road_number_3323.0,3.506263564078724e-05
first_road_number_573.0,3.4956730552000806e-05
first_road_number_6535.0,3.486541618804866e-05
first_road_number_6547.0,3.482472306528973e-05
first_road_number_1032.0,3.4671334944649016e-05
first_road_number_4138.0,3.4604410354932925e-05
first_road_number_365.0,3.441125202402544e-05
first_road_number_4224.0,3.438827790165244e-05
first_road_number_1189.0,3.4370988631995894e-05
first_road_number_255.0,3.428930012470589e-05
first_road_number_4150.0,3.423700879068605e-05
first_road_number_5254.0,3.391277587144862e-05
first_road_number_176.0,3.3899211722456667e-05
hit_object_in_carriageway_Any animal (except ridden horse),3.38218452699579e-05
first_road_number_6098.0,3.3713641449620986e-05
first_road_number_6189.0,3.363342329997128e-05
first_road_number_1061.0,3.3618678206132736e-05
first_road_number_4140.0,3.348949349530899e-05
first_road_number_4144.0,3.346627693292938e-05
first_road_number_4018.0,3.342020574752234e-05
first_road_number_5030.0,3.335090424947627e-05
first_road_number_409.0,3.3317055449133166e-05
first_road_number_637.0,3.3130839755632825e-05
first_road_number_321.0,3.3128398104648916e-05
first_road_number_6021.0,3.3074644793351574e-05
first_road_number_4209.0,3.292677047102376e-05
first_road_number_156.0,3.291350650720573e-05
first_road_number_234.0,3.2812371632223256e-05
first_road_number_6175.0,3.272722197798289e-05
first_road_number_677.0,3.2698090868478335e-05
first_road_number_182.0,3.267920065319523e-05
first_road_number_120.0,3.2443034784802555e-05
first_road_number_1017.0,3.2434179207987135e-05
first_road_number_6122.0,3.236848893953008e-05
first_road_number_5019.0,3.236575627641914e-05
first_road_number_4012.0,3.2364985466215653e-05
first_road_number_4094.0,3.2306202129031305e-05
first_road_number_187.0,3.223786442164604e-05
first_road_number_1454.0,3.21925554443484e-05
first_road_number_1044.0,3.21817583620203e-05
first_road_number_4311.0,3.206710997659619e-05
first_road_number_557.0,3.2052775308298306e-05
first_road_number_3082.0,3.200617299678509e-05
first_road_number_2182.0,3.19683722345257e-05
first_road_number_4082.0,3.186821366531406e-05
first_road_number_465.0,3.183634678771059e-05
first_road_number_4171.0,3.1772335278792455e-05
first_road_number_1191.0,3.154090464303445e-05
first_road_number_3333.0,3.1512588778483385e-05
first_road_number_6318.0,3.1509259713494986e-05
first_road_number_2064.0,3.143596410942146e-05
first_road_number_1257.0,3.142746763381976e-05
first_road_number_5013.0,3.1418949349587105e-05
first_road_number_6037.0,3.130280711888525e-05
first_road_number_2089.0,3.126425208607558e-05
first_road_number_1296.0,3.123111970184893e-05
first_road_number_6417.0,3.1222494815965335e-05
first_road_number_1517.0,3.120873191735311e-05
first_road_number_4126.0,3.092394509052985e-05
first_road_number_5081.0,3.091178525956388e-05
first_road_number_5412.0,3.0766547169613224e-05
first_road_number_1083.0,3.076003001187511e-05
first_road_number_5029.0,3.074105551546443e-05
first_road_number_581.0,3.071318747946257e-05
first_road_number_1123.0,3.062738553645572e-05
first_road_number_1464.0,3.0562174798901214e-05
first_road_number_164.0,3.053670057982785e-05
first_road_number_563.0,3.049088496677546e-05
propulsion_code_Gas/Bi-fuel,3.047435892608925e-05
first_road_number_4531.0,3.046032220575321e-05
first_road_number_6179.0,3.0346743083311128e-05
first_road_number_48.0,3.0332666175184305e-05
first_road_number_3015.0,3.0317377335274064e-05
first_road_number_6463.0,3.024501461734202e-05
first_road_number_2191.0,3.0122125987408867e-05
first_road_number_1043.0,2.992330756774429e-05
first_road_number_1027.0,2.9909276535306923e-05
first_road_number_367.0,2.9902726178454228e-05
first_road_number_657.0,2.9831369377232132e-05
first_road_number_2233.0,2.9809169845172837e-05
first_road_number_4071.0,2.980048995606673e-05
first_road_number_3120.0,2.9757878604450736e-05
first_road_number_4193.0,2.974024372828508e-05
first_road_number_6186.0,2.9729643720475263e-05
first_road_number_537.0,2.9708532397512148e-05
first_road_number_643.0,2.9704316845892844e-05
first_road_number_319.0,2.9683297158215955e-05
first_road_number_4163.0,2.9668120262684263e-05
first_road_number_464.0,2.9649457964535703e-05
first_road_number_318.0,2.9523193749115318e-05
first_road_number_3108.0,2.944113803408565e-05
first_road_number_266.0,2.9324392713620394e-05
first_road_number_1165.0,2.9287170525723553e-05
first_road_number_5206.0,2.924271164522357e-05
first_road_number_3002.0,2.921145412286572e-05
first_road_number_3119.0,2.91449457418979e-05
first_road_number_388.0,2.9073881087195263e-05
first_road_number_4180.0,2.9025265753154337e-05
first_road_number_5193.0,2.8984280281370174e-05
first_road_number_4025.0,2.8980331862893164e-05
first_road_number_681.0,2.897111863710256e-05
first_road_number_2149.0,2.8967683974416623e-05
first_road_number_4145.0,2.894905692866932e-05
first_road_number_1211.0,2.8925232827727016e-05
first_road_number_5273.0,2.8893984830847338e-05
first_road_number_1280.0,2.88639354749722e-05
first_road_number_2133.0,2.8861079310356592e-05
first_road_number_1208.0,2.886042405768914e-05
first_road_number_220.0,2.8814760606445617e-05
first_road_number_230.0,2.8740136161832497e-05
first_road_number_231.0,2.8688989692138515e-05
first_road_number_6143.0,2.868837046619145e-05
first_road_number_6016.0,2.8682113559422368e-05
first_road_number_3064.0,2.8671738413300842e-05
first_road_number_5032.0,2.8617717777539456e-05
first_road_number_2212.0,2.8599438306038984e-05
first_road_number_180.0,2.857207133147904e-05
first_road_number_227.0,2.8561604541909096e-05
first_road_number_4175.0,2.850975691497647e-05
first_road_number_2220.0,2.841177593214531e-05
first_road_number_4017.0,2.841080381467299e-05
first_road_number_5256.0,2.8399219380025577e-05
first_road_number_5247.0,2.8345123560281934e-05
first_road_number_290.0,2.8303377268267845e-05
first_road_number_5076.0,2.8265567975559805e-05
first_road_number_2150.0,2.8261945480004963e-05
first_road_number_3050.0,2.8124880926019543e-05
first_road_number_4320.0,2.8053298231131573e-05
first_road_number_1600.0,2.8050905222371177e-05
first_road_number_5051.0,2.7983047595302895e-05
first_road_number_5261.0,2.7900458580687384e-05
first_road_number_590.0,2.789570061594117e-05
first_road_number_5101.0,2.7894887599878404e-05
first_road_number_6176.0,2.779002694520975e-05
first_road_number_571.0,2.7769674047162044e-05
first_road_number_6381.0,2.7666621541120925e-05
first_road_number_4207.0,2.7639358299868183e-05
first_road_number_208.0,2.7585147525529825e-05
first_road_number_1354.0,2.7570504402567103e-05
first_road_number_4125.0,2.7476471334964797e-05
first_road_number_274.0,2.7423351630089715e-05
first_road_number_6069.0,2.72683875223789e-05
first_road_number_5121.0,2.7136312561392213e-05
first_road_number_1090.0,2.701808259796825e-05
first_road_number_480.0,2.7003114498268853e-05
first_road_number_6117.0,2.694391744180042e-05
first_road_number_5419.0,2.686225174023045e-05
first_road_number_1443.0,2.6801204499232875e-05
first_road_number_6082.0,2.6777907952799474e-05
first_road_number_2016.0,2.6725373532334044e-05
first_road_number_108.0,2.66359019602066e-05
first_road_number_3385.0,2.6617487809822022e-05
first_road_number_4121.0,2.6608991696897066e-05
first_road_number_3074.0,2.6566235371618994e-05
first_road_number_5020.0,2.6548038166415517e-05
first_road_number_5180.0,2.650392168391165e-05
first_road_number_593.0,2.6484237134725456e-05
first_road_number_389.0,2.6477087906884094e-05
first_road_number_5120.0,2.640375504650317e-05
first_road_number_210.0,2.6396067067743943e-05
first_road_number_430.0,2.638129573786048e-05
first_road_number_6541.0,2.6375245110771094e-05
first_road_number_424.0,2.621748272593e-05
first_road_number_1062.0,2.6134463483367724e-05
first_road_number_1364.0,2.6102851131343005e-05
first_road_number_289.0,2.6066109425623545e-05
first_road_number_3040.0,2.5889870673699393e-05
first_road_number_5027.0,2.5868728972797182e-05
first_road_number_6254.0,2.585586023453532e-05
first_road_number_1288.0,2.58060295367486e-05
first_road_number_1122.0,2.5779953087497916e-05
first_road_number_5085.0,2.577950001344862e-05
first_road_number_5211.0,2.575803546045406e-05
first_road_number_6077.0,2.5710541734450708e-05
first_road_number_2041.0,2.5550880362214963e-05
first_road_number_377.0,2.5547845086773958e-05
first_road_number_204.0,2.554085673549943e-05
first_road_number_5130.0,2.553024924665271e-05
first_road_number_2042.0,2.5497689161026836e-05
first_road_number_6007.0,2.5466805989063295e-05
first_road_number_4642.0,2.5427523282379578e-05
first_road_number_600.0,2.5376134422256277e-05
first_road_number_309.0,2.5366906838628818e-05
first_road_number_376.0,2.5351030623232654e-05
first_road_number_489.0,2.5344385643415906e-05
first_road_number_5192.0,2.5341272284484954e-05
first_road_number_1137.0,2.5327688789089204e-05
first_road_number_1180.0,2.527355289432593e-05
first_road_number_1014.0,2.5271961030512422e-05
first_road_number_490.0,2.5049034427152694e-05
first_road_number_5038.0,2.49950010003387e-05
first_road_number_310.0,2.4879439452346793e-05
first_road_number_6036.0,2.4844799283860016e-05
first_road_number_129.0,2.482447281974788e-05
first_road_number_5109.0,2.4509901701656693e-05
first_road_number_4005.0,2.4507752980588625e-05
first_road_number_233.0,2.4501797348396254e-05
first_road_number_1046.0,2.445438128849001e-05
first_road_number_634.0,2.4424078450572026e-05
first_road_number_2017.0,2.4353622978710338e-05
first_road_number_1356.0,2.4317114057194927e-05
first_road_number_181.0,2.4285720410281548e-05
first_road_number_1145.0,2.4250293665819865e-05
first_road_number_195.0,2.423600693996478e-05
first_road_number_356.0,2.4204812320048707e-05
first_road_number_1009.0,2.418333320375172e-05
first_road_number_6407.0,2.3954604159610545e-05
first_road_number_5231.0,2.382663631403989e-05
first_road_number_2205.0,2.3736867218318754e-05
first_road_number_4151.0,2.3706500138047957e-05
first_road_number_4107.0,2.364327934231058e-05
first_road_number_1195.0,2.364103469107882e-05
first_road_number_1064.0,2.3630204650877698e-05
first_road_number_6018.0,2.3614756696784935e-05
first_road_number_5319.0,2.3511660310296762e-05
first_road_number_6054.0,2.3504098561586963e-05
first_road_number_521.0,2.350350688420055e-05
first_road_number_5057.0,2.3481832972963538e-05
first_road_number_2034.0,2.3470859089692428e-05
first_road_number_130.0,2.3412747702915383e-05
first_road_number_1308.0,2.3374118255303685e-05
first_road_number_2162.0,2.3275901058634912e-05
first_road_number_1039.0,2.3274310829910812e-05
first_road_number_4054.0,2.319398395316052e-05
first_road_number_131.0,2.314954158884176e-05
first_road_number_5167.0,2.3094802097381345e-05
first_road_number_655.0,2.3075078216236305e-05
first_road_number_1093.0,2.306635180865256e-05
first_road_number_5194.0,2.2958719859032215e-05
first_road_number_6182.0,2.290683955893178e-05
first_road_number_383.0,2.2863554939331468e-05
first_road_number_1500.0,2.2856516787717884e-05
first_road_number_154.0,2.2810942645354274e-05
first_road_number_488.0,2.2805388717727094e-05
first_road_number_410.0,2.2801619160653887e-05
first_road_number_6231.0,2.2793110508560273e-05
first_road_number_2190.0,2.267670217727143e-05
first_road_number_1363.0,2.267275935902264e-05
first_road_number_6132.0,2.2661625841365208e-05
first_road_number_6013.0,2.2658515707241467e-05
first_road_number_1242.0,2.2598770223997225e-05
first_road_number_1146.0,2.257431360203641e-05
first_road_number_437.0,2.2538667427542683e-05
